901
332
572
286
579
48
327
36
310
597
140
101
283
130
441
532
499
163
184
153
172
484
106
400
354
386
223
122
316
491
59
286
395
345
163
246
35
468
347
141
339
358
244
269
133
264
123
285
500
110
377
470
317
429
126
344
121
276
305
197
456
250
126
214
242
432
323
190
100
144
178
451
2
246
251
156
125
329
0
437
211
201
208
120
261
185
391
78
181
277
140
548
116
172
194
377
113
128
111
85
115
64
121
214
160
200
95
212
210
337
393
175
186
249
329
369
226
207
57
226
226
85
29
307
135
25
51
96
431
294
59
179
115
240
63
255
340
364
111
165
321
202
169
327
539
187
151
166
317
314
190
206
304
179
338
98
439
194
373
171
132
323
361
63
230
207
116
263
332
132
238
120
301
180
105
376
76
205
71
135
122
145
166
541
169
252
192
111
194
100
102
10
339
310
255
11
304
221
727
9
142
154
46
28
2
45
120
9
124
261
90
69
156
154
104
117
90
151
166
144
128
0
509
67
64
75
39
155
42
133
153
199
37
40
38
22
70
28
105
19
26
130
68
39
3
43
176
1
104
84
14
